,X,Y,Slice
492,416.0,497.0,23.0
493,266.0,501.0,23.0
494,432.0,501.0,23.0
495,460.0,502.0,23.0
496,444.0,507.0,23.0
497,478.0,509.0,23.0
498,519.0,510.0,23.0
499,502.0,513.0,23.0
500,2.0,519.0,23.0
501,141.0,0.0,45.0
502,216.0,0.0,45.0
503,245.0,0.0,45.0
504,365.0,0.0,45.0
505,418.0,0.0,45.0
506,449.0,0.0,45.0
507,510.0,2.0,45.0
508,383.0,16.0,45.0
509,506.0,17.0,45.0
510,308.0,20.0,45.0
511,331.0,20.0,45.0
512,410.0,29.0,45.0
513,479.0,31.0,45.0
514,47.0,32.0,45.0
515,65.0,32.0,45.0
516,269.0,36.0,45.0
517,150.0,38.0,45.0
518,367.0,38.0,45.0
519,497.0,39.0,45.0
520,56.0,40.0,45.0
521,213.0,40.0,45.0
522,512.0,46.0,45.0
523,381.0,48.0,45.0
524,60.0,54.0,45.0
525,110.0,54.0,45.0
526,86.0,55.0,45.0
527,464.0,56.0,45.0
528,136.0,57.0,45.0
529,490.0,58.0,45.0
530,96.0,63.0,45.0
531,365.0,64.0,45.0
532,423.0,68.0,45.0
533,327.0,71.0,45.0
534,505.0,71.0,45.0
535,519.0,71.0,45.0
536,343.0,72.0,45.0
537,208.0,77.0,45.0
538,355.0,80.0,45.0
539,406.0,82.0,45.0
540,79.0,83.0,45.0
541,217.0,88.0,45.0
542,496.0,88.0,45.0
543,234.0,93.0,45.0
544,76.0,99.0,45.0
545,344.0,100.0,45.0
546,452.0,101.0,45.0
547,418.0,103.0,45.0
548,225.0,105.0,45.0
549,89.0,107.0,45.0
550,402.0,109.0,45.0
551,482.0,109.0,45.0
552,287.0,117.0,45.0
553,220.0,121.0,45.0
554,97.0,125.0,45.0
555,232.0,125.0,45.0
556,327.0,126.0,45.0
557,68.0,127.0,45.0
558,368.0,127.5,45.0
559,214.0,128.0,45.0
560,402.0,132.0,45.0
561,248.0,135.0,45.0
562,183.0,136.0,45.0
563,341.0,138.0,45.0
564,202.0,139.0,45.0
565,252.0,148.0,45.0
566,482.0,149.0,45.0
567,86.0,154.0,45.0
568,190.0,156.0,45.0
569,395.0,157.0,45.0
570,432.0,161.0,45.0
571,239.0,163.0,45.0
572,48.0,165.0,45.0
573,66.0,172.0,45.0
574,463.0,173.0,45.0
575,517.0,173.0,45.0
576,217.0,174.0,45.0
577,324.0,176.0,45.0
578,399.0,177.0,45.0
579,100.0,179.0,45.0
580,313.0,180.0,45.0
581,157.0,181.0,45.0
582,183.0,181.0,45.0
583,60.0,183.0,45.0
584,274.0,185.0,45.0
585,15.0,186.0,45.0
586,246.0,186.0,45.0
587,229.0,189.0,45.0
588,134.0,190.0,45.0
589,329.0,192.0,45.0
590,79.0,195.0,45.0
591,98.0,196.0,45.0
592,466.0,196.5,45.0
593,216.0,197.0,45.0
594,253.0,197.0,45.0
595,269.0,197.0,45.0
596,20.0,198.0,45.0
597,190.0,198.0,45.0
598,300.0,203.0,45.0
599,323.0,204.0,45.0
600,60.0,205.0,45.0
601,408.0,212.0,45.0
602,263.0,214.0,45.0
603,14.0,216.0,45.0
604,79.0,216.0,45.0
605,241.0,223.0,45.0
606,364.0,223.0,45.0
607,327.0,227.0,45.0
608,408.0,228.0,45.0
609,223.0,229.0,45.0
610,369.0,251.0,45.0
611,519.0,257.0,45.0
612,251.0,258.0,45.0
613,328.0,258.0,45.0
614,341.0,261.0,45.0
615,60.0,266.0,45.0
616,490.0,267.0,45.0
617,260.0,268.0,45.0
618,216.0,269.0,45.0
