,X,Y,Slice
199,176.0,20.0,51.0
200,375.0,20.0,51.0
201,418.0,20.0,51.0
202,432.0,22.0,51.0
203,162.0,30.0,51.0
204,313.0,30.0,51.0
205,128.0,33.0,51.0
206,272.0,35.0,51.0
207,327.0,36.0,51.0
208,429.0,36.0,51.0
209,25.0,43.0,51.0
210,286.0,44.0,51.0
211,420.0,48.0,51.0
212,254.0,49.0,51.0
213,519.0,55.0,51.0
214,332.0,59.0,51.0
215,421.0,65.0,51.0
216,509.0,65.0,51.0
217,215.0,67.0,51.0
218,310.0,74.0,51.0
219,385.0,74.0,51.0
220,470.0,75.0,51.0
221,230.0,77.0,51.0
222,283.0,77.0,51.0
223,173.0,86.0,51.0
224,477.0,87.0,51.0
225,513.0,87.0,51.0
226,13.0,89.0,51.0
227,349.0,89.0,51.0
228,215.0,99.0,51.0
229,356.0,100.0,51.0
230,378.0,106.0,51.0
231,282.0,109.0,51.0
232,207.0,113.0,51.0
233,18.0,118.0,51.0
234,360.0,118.0,51.0
235,271.0,123.0,51.0
236,196.0,124.0,51.0
237,347.0,124.0,51.0
238,506.0,128.0,51.0
239,130.0,130.0,51.0
240,168.0,132.0,51.0
241,357.0,133.0,51.0
242,206.0,138.0,51.0
243,343.0,140.0,51.0
244,240.0,142.0,51.0
245,475.0,144.0,51.0
246,19.0,146.0,51.0
247,353.0,146.0,51.0
248,210.0,150.0,51.0
249,285.0,151.0,51.0
250,316.0,151.0,51.0
251,517.0,152.0,51.0
252,225.0,153.0,51.0
253,460.0,153.0,51.0
254,118.0,155.0,51.0
255,473.0,159.0,51.0
256,433.0,161.0,51.0
257,156.0,162.0,51.0
258,347.0,165.0,51.0
259,31.0,170.0,51.0
260,329.0,170.0,51.0
261,217.0,176.0,51.0
262,417.0,176.0,51.0
263,148.0,178.0,51.0
264,492.0,181.0,51.0
265,407.0,182.0,51.0
266,100.0,188.0,51.0
267,225.0,188.0,51.0
268,36.0,189.0,51.0
269,156.0,191.0,51.0
270,397.0,191.0,51.0
271,111.0,193.0,51.0
272,85.0,199.0,51.0
273,272.0,203.0,51.0
274,373.0,203.0,51.0
275,126.0,204.0,51.0
276,478.0,211.0,51.0
277,409.0,218.0,51.0
278,514.0,219.0,51.0
279,186.0,221.0,51.0
280,351.0,221.0,51.0
281,90.0,224.0,51.0
282,468.0,237.0,51.0
283,76.0,238.0,51.0
284,335.0,238.0,51.0
285,437.0,240.0,51.0
286,508.0,240.0,51.0
287,344.0,244.0,51.0
288,82.0,252.0,51.0
289,326.0,252.0,51.0
290,152.0,253.0,51.0
291,424.0,253.0,51.0
292,176.0,261.0,51.0
293,228.0,261.0,51.0
294,471.0,264.0,51.0
295,216.0,271.0,51.0
296,178.0,274.0,51.0
297,249.0,274.0,51.0
298,490.0,274.0,51.0
299,335.0,275.0,51.0
300,102.0,278.0,51.0
301,306.0,286.0,51.0
302,213.0,287.0,51.0
303,241.0,287.0,51.0
304,286.0,287.0,51.0
305,491.0,287.0,51.0
306,185.0,291.0,51.0
307,173.0,293.0,51.0
308,109.0,294.0,51.0
309,90.0,295.0,51.0
310,257.0,298.0,51.0
311,63.0,304.0,51.0
312,120.0,306.0,51.0
313,500.0,306.0,51.0
314,163.0,308.0,51.0
315,464.0,309.0,51.0
316,90.0,312.0,51.0
317,138.0,315.0,51.0
318,323.0,315.0,51.0
319,208.0,318.0,51.0
320,484.0,326.0,51.0
321,331.0,338.0,51.0
322,358.0,339.0,51.0
323,176.0,343.0,51.0
324,306.0,343.0,51.0
325,441.0,344.0,51.0
326,428.0,349.0,51.0
327,458.0,349.0,51.0
328,485.0,349.0,51.0
329,154.0,351.0,51.0
330,349.0,359.0,51.0
331,432.0,361.0,51.0
