,X,Y,Slice
356,287.0,310.0,31.0
357,252.0,313.0,31.0
358,14.0,314.0,31.0
359,464.0,315.0,31.0
360,229.0,316.0,31.0
361,88.0,317.0,31.0
362,8.0,327.0,31.0
363,185.0,327.0,31.0
364,336.0,328.0,31.0
365,99.0,329.0,31.0
366,484.0,330.0,31.0
367,167.0,333.0,31.0
368,290.0,336.0,31.0
369,424.0,338.0,31.0
370,226.0,339.0,31.0
371,3.0,340.0,31.0
372,127.0,340.0,31.0
373,460.0,344.0,31.0
374,371.0,346.0,31.0
375,83.0,347.0,31.0
376,389.0,348.0,31.0
377,32.0,350.0,31.0
378,300.0,350.0,31.0
379,21.0,351.0,31.0
380,162.0,351.0,31.0
381,323.0,353.0,31.0
382,208.0,354.0,31.0
383,133.0,357.0,31.0
384,358.0,358.0,31.0
385,439.0,359.0,31.0
386,460.0,364.0,31.0
387,475.0,364.0,31.0
388,260.0,366.0,31.0
389,424.0,368.0,31.0
390,76.0,369.0,31.0
391,137.0,369.0,31.0
392,221.0,370.0,31.0
393,286.0,371.0,31.0
394,491.0,373.0,31.0
395,362.0,375.0,31.0
396,21.0,376.0,31.0
397,173.0,377.0,31.0
398,296.0,380.0,31.0
399,104.0,382.0,31.0
400,151.0,385.0,31.0
401,51.0,386.0,31.0
402,26.0,387.0,31.0
403,255.0,389.0,31.0
404,317.0,389.0,31.0
405,9.0,390.0,31.0
406,435.0,393.0,31.0
407,182.0,394.0,31.0
408,33.0,396.0,31.0
409,446.0,396.0,31.0
410,98.0,399.0,31.0
411,124.0,399.0,31.0
412,354.0,399.0,31.0
413,481.0,400.0,31.0
414,205.0,401.0,31.0
415,456.0,402.0,31.0
416,111.0,403.0,31.0
417,292.0,404.0,31.0
418,46.0,405.0,31.0
419,383.0,406.0,31.0
420,243.0,407.0,31.0
421,87.0,408.0,31.0
422,229.0,408.0,31.0
423,307.0,410.0,31.0
424,491.0,410.0,31.0
425,14.0,416.0,31.0
426,153.0,416.0,31.0
427,371.0,417.0,31.0
428,58.0,418.0,31.0
429,116.0,419.0,31.0
430,316.0,419.0,31.0
431,485.0,422.0,31.0
432,172.0,423.0,31.0
433,41.0,426.0,31.0
434,147.0,427.0,31.0
435,359.0,428.0,31.0
436,263.0,429.0,31.0
437,210.0,430.0,31.0
438,16.0,432.0,31.0
439,419.0,433.0,31.0
440,456.0,433.0,31.0
441,309.0,437.0,31.0
442,324.0,437.0,31.0
443,46.0,439.0,31.0
444,182.0,439.0,31.0
445,489.0,439.0,31.0
446,238.0,442.0,31.0
447,439.0,442.0,31.0
448,350.0,443.0,31.0
449,470.0,445.0,31.0
450,88.0,448.0,31.0
451,149.0,449.0,31.0
452,108.0,450.0,31.0
453,266.0,450.0,31.0
454,0.0,453.0,31.0
455,131.0,453.0,31.0
