,X,Y,Slice
319,2.0,446.0,28.0
320,420.0,446.0,28.0
321,388.0,451.0,28.0
322,152.0,452.0,28.0
323,491.0,452.0,28.0
324,515.0,465.0,28.0
325,347.0,492.0,28.0
326,359.0,496.0,28.0
327,432.0,498.0,28.0
328,82.0,503.0,28.0
329,154.0,503.0,28.0
330,220.0,516.0,28.0
331,78.0,0.0,55.0
332,164.0,0.0,55.0
333,246.0,0.0,55.0
334,310.0,0.0,55.0
335,329.0,0.0,55.0
336,440.0,0.0,55.0
337,495.0,0.0,55.0
338,24.0,1.0,55.0
339,519.0,1.0,55.0
340,193.0,22.0,55.0
341,352.0,22.0,55.0
342,495.0,22.0,55.0
343,128.0,24.0,55.0
344,61.0,25.0,55.0
345,519.0,25.0,55.0
346,103.0,26.0,55.0
347,25.0,28.0,55.0
348,145.0,29.0,55.0
349,249.0,31.0,55.0
350,316.0,32.0,55.0
351,73.0,35.0,55.0
352,85.0,37.0,55.0
353,172.0,43.0,55.0
354,519.0,44.0,55.0
355,117.0,45.0,55.0
356,288.0,51.0,55.0
357,499.0,53.0,55.0
358,64.0,54.0,55.0
359,174.0,56.0,55.0
360,220.0,56.0,55.0
361,389.0,56.0,55.0
362,485.0,57.0,55.0
363,519.0,58.0,55.0
364,76.0,61.0,55.0
365,196.0,61.0,55.0
366,451.0,64.0,55.0
367,147.0,67.5,55.0
368,93.0,71.0,55.0
369,519.0,74.0,55.0
370,110.0,75.0,55.0
371,164.0,75.0,55.0
372,221.0,77.0,55.0
373,208.0,81.0,55.0
374,25.0,84.0,55.0
375,44.0,84.0,55.0
376,121.0,85.0,55.0
377,44.0,101.0,55.0
378,353.0,106.0,55.0
379,119.0,110.0,55.0
380,415.0,114.0,55.0
381,519.0,115.0,55.0
382,45.0,116.0,55.0
383,334.0,117.0,55.0
384,191.0,118.0,55.0
385,231.0,122.0,55.0
386,501.0,123.0,55.0
387,130.0,125.0,55.0
388,444.0,125.0,55.0
389,273.0,127.0,55.0
390,379.0,127.0,55.0
391,250.0,128.0,55.0
392,63.0,130.0,55.0
393,111.0,130.0,55.0
394,175.0,131.0,55.0
395,214.0,131.0,55.0
396,96.0,134.0,55.0
397,483.0,134.0,55.0
398,519.0,134.0,55.0
399,445.0,137.0,55.0
400,267.0,139.0,55.0
401,218.0,140.0,55.0
402,361.0,140.0,55.0
403,133.0,143.0,55.0
404,431.0,144.0,55.0
405,206.0,147.0,55.0
406,337.0,147.0,55.0
407,402.0,148.0,55.0
408,316.0,149.0,55.0
409,370.0,151.0,55.0
410,190.0,152.0,55.0
411,64.0,153.0,55.0
412,233.0,154.0,55.0
413,44.0,155.0,55.0
414,253.0,155.0,55.0
415,519.0,156.0,55.0
416,169.0,157.0,55.0
417,344.0,159.0,55.0
418,15.0,161.0,55.0
419,211.0,161.0,55.0
420,77.0,166.0,55.0
421,130.0,166.0,55.0
422,285.0,167.0,55.0
423,356.0,168.0,55.0
424,483.0,169.0,55.0
425,63.0,171.0,55.0
426,145.0,171.0,55.0
427,390.0,172.0,55.0
428,86.0,174.0,55.0
429,218.0,174.0,55.0
430,190.0,175.0,55.0
431,312.0,180.0,55.0
432,174.0,181.0,55.0
433,363.0,181.0,55.0
434,333.0,182.0,55.0
435,378.0,182.0,55.0
436,114.0,185.0,55.0
437,344.0,187.0,55.0
438,131.0,189.0,55.0
439,198.0,214.0,55.0
440,376.0,224.0,55.0
441,353.0,225.0,55.0
442,231.0,226.0,55.0
443,79.0,228.0,55.0
444,259.0,228.0,55.0
445,13.0,245.0,55.0
446,141.0,252.0,55.0
447,107.0,258.0,55.0
448,515.0,260.0,55.0
449,74.0,261.0,55.0
450,147.0,263.0,55.0
451,409.0,265.0,55.0
452,135.0,269.0,55.0
453,206.0,270.0,55.0
454,446.0,270.0,55.0
455,27.0,271.0,55.0
456,371.0,271.0,55.0
457,256.0,273.0,55.0
458,304.0,273.0,55.0
459,28.0,274.0,55.0
460,288.0,274.0,55.0
461,92.0,275.0,55.0
462,53.0,276.0,55.0
463,81.0,279.0,55.0
464,65.0,280.0,55.0
465,519.0,280.0,55.0
466,98.0,310.0,55.0
467,64.0,312.0,55.0
468,49.0,314.0,55.0
469,84.0,317.0,55.0
470,103.0,319.0,55.0
471,186.0,320.0,55.0
472,139.0,321.0,55.0
473,335.0,321.0,55.0
474,55.0,325.0,55.0
475,499.0,326.0,55.0
476,474.0,329.0,55.0
477,67.0,330.0,55.0
478,351.0,330.0,55.0
479,123.0,332.0,55.0
