,X,Y,Slice
313,186.0,84.0,29.0
314,351.0,85.0,29.0
315,103.0,87.0,29.0
316,41.0,88.0,29.0
317,310.0,90.0,29.0
318,280.0,91.0,29.0
319,441.0,95.0,29.0
320,157.0,96.0,29.0
321,507.0,96.0,29.0
322,402.0,97.0,29.0
323,358.0,104.0,29.0
324,8.0,106.0,29.0
325,250.0,108.0,29.0
326,216.0,109.0,29.0
327,475.0,111.0,29.0
328,448.0,112.0,29.0
329,175.0,114.0,29.0
330,136.0,116.0,29.0
331,244.0,117.0,29.0
332,362.0,120.0,29.0
333,437.0,120.0,29.0
334,43.0,123.0,29.0
335,120.0,123.0,29.0
336,335.0,123.0,29.0
337,136.0,130.0,29.0
338,10.0,131.0,29.0
339,294.0,132.0,29.0
340,475.0,139.0,29.0
341,455.0,142.0,29.0
342,310.0,143.0,29.0
343,361.0,145.0,29.0
344,216.0,149.0,29.0
345,48.0,154.0,29.0
346,340.0,154.0,29.0
347,306.0,157.0,29.0
348,165.0,158.0,29.0
349,14.0,161.0,29.0
350,390.0,163.0,29.0
351,508.0,164.0,29.0
352,456.0,172.0,29.0
353,24.0,174.0,29.0
354,107.0,175.0,29.0
355,135.0,176.0,29.0
356,487.0,180.0,29.0
357,306.0,183.0,29.0
358,70.0,186.0,29.0
359,100.0,187.0,29.0
360,468.0,188.0,29.0
361,512.0,189.0,29.0
362,115.0,193.0,29.0
363,19.0,194.0,29.0
364,139.0,194.0,29.0
365,328.0,196.0,29.0
366,501.0,197.0,29.0
367,227.0,198.0,29.0
368,263.0,198.0,29.0
369,452.0,203.0,29.0
370,13.0,205.0,29.0
371,274.0,206.0,29.0
372,251.0,208.0,29.0
373,181.0,214.0,29.0
374,467.0,214.0,29.0
375,489.0,214.0,29.0
376,315.0,217.0,29.0
377,155.0,221.0,29.0
378,173.0,222.0,29.0
379,426.0,224.0,29.0
380,51.0,225.0,29.0
381,355.0,230.0,29.0
382,190.0,231.0,29.0
383,454.0,232.0,29.0
384,486.0,234.0,29.0
385,246.0,239.0,29.0
386,17.0,240.0,29.0
387,55.0,244.0,29.0
