FrameNumber, NCC, OriginalFrameNumber, Strip0_NCC, Strip0_XShift, Strip0_YShift, Strip10_NCC, Strip10_XShift, Strip10_YShift, Strip11_NCC, Strip11_XShift, Strip11_YShift, Strip12_NCC, Strip12_XShift, Strip12_YShift, Strip13_NCC, Strip13_XShift, Strip13_YShift, Strip14_NCC, Strip14_XShift, Strip14_YShift, Strip1_NCC, Strip1_XShift, Strip1_YShift, Strip2_NCC, Strip2_XShift, Strip2_YShift, Strip3_NCC, Strip3_XShift, Strip3_YShift, Strip4_NCC, Strip4_XShift, Strip4_YShift, Strip5_NCC, Strip5_XShift, Strip5_YShift, Strip6_NCC, Strip6_XShift, Strip6_YShift, Strip7_NCC, Strip7_XShift, Strip7_YShift, Strip8_NCC, Strip8_XShift, Strip8_YShift, Strip9_NCC, Strip9_XShift, Strip9_YShift, XShift, YShift
11, 0.9913365840911865, 11, 0.9812117218971252, 6.000638116074725, 1.9986908750205359, 0.9810914397239685, 0.9993072701349774, -1.0003382493054573, 0.9807133078575134, 1.9983079612646009, -0.0009306999821774298, 0.9786267876625061, 1.999334713677797, -2.000188470418095, 0.978313684463501, -0.0002502566190116795, -3.9999077325334156, 0.9839009642601013, 0.00010277846136830249, -0.0017183946667955752, 0.9818276762962341, 3.000946900691389, 2.0002528985835966, 0.9800676107406616, 0.9991022069994955, 1.0010561329286531, 0.9818719029426575, -3.999510450115068, 1.9988250698101524, 0.9826732277870178, -3.999613104472317, 1.9995799518940203, 0.9816879034042358, -3.0009589391645903, 6.761414189782045e-05, 0.9823458194732666, -1.9998285722006983, 0.0007048822585318248, 0.9813388586044312, -0.0016250121703080822, -0.9999662451674283, 0.9805009365081787, 1.0006242483445078, -3.0016978237944727, 0.9823029637336731, 2.000032566021943, -1.9991152000548595, -86, 35
12, 0.9908723831176758, 12, 0.9811992645263672, 1.998862156656159, 8.99890006458616, 0.9815711379051208, 0.9985247900895473, 1.9992347677367661, 0.9816656708717346, 0.999583190540136, 2.999953385476033, 0.9783376455307007, -0.0014542407547963876, 2.9997743357950526, 0.978279709815979, -2.0011543236269347, 0.999710154539514, 0.9815519452095032, -4.999473778494448, 2.999948351838839, 0.9821497201919556, -1.9998364457278655, 7.000145332929648, 0.9811509251594543, -3.9999284221376143, 4.000662324675545, 0.9825727939605713, -5.999885029983844, 2.0007673893251194, 0.9839969873428345, -6.000367889522167, 0.00016531335671743363, 0.9825089573860168, -4.000265165803114, -1.0005777894948835, 0.9802550077438354, -0.99910193999726, -2.0003287151656934, 0.9820013642311096, 0.998970058572894, -2.999372703638528, 0.9816678762435913, 2.0003615290912222, -2.0001995739671656, 0.9828351736068726, 2.9985352981099993, -0.9982983225627322, -84, 21
13, 0.9924589991569519, 13, 0.9806146621704102, 2.9996886912956313, 2.9982355183488565, 0.9821741580963135, -2.99959519569947, 1.0000511191704504, 0.9815196990966797, -2.0000267513864003, 2.000123918260897, 0.9742245078086853, -1.998211740282926, 2.0005120958937255, 0.979418933391571, -1.001435278657567, 0.0003109765805220377, 0.9789899587631226, -2.000777304710013, 2.9999402881293236, 0.9809865951538086, 0.00023081184491502427, 0.001594161946030681, 0.9785084128379822, -1.0005080749994164, 0.00256183227182305, 0.9819033741950989, -3.00037096804121, 1.9974419995076005, 0.9814028739929199, -2.999878827356852, -1.0001964857488588, 0.982002317905426, -2.000413815728649, 0.9999291479908834, 0.9810247421264648, -0.9991215960029933, -1.0000691179940873, 0.9816453456878662, -0.0013739140071322709, 7.233900566916418e-05, 0.9802474975585938, 1.0013516816360237, -0.9989018319084266, 0.9813833236694336, 0.00011715409813461974, -0.0011426476169162925, -91, 16
14, 0.9899516701698303, 21, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9837307929992676, 1.00012464107985, 0.0017935469815029137, 0.9831288456916809, -0.0007419913094679487, 0.0011105758957796752, 0.9798675179481506, -1.0002053429734445, -0.9994823567871549, 0.9822009801864624, -3.000634365310191, -1.001161573092645, 0.9809253811836243, -6.000282925194199, 0.9996359199647031, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.990526020526886, -1.0016735351883597, -0.0012814207032647573, 0.9841173887252808, -8.99978618253246, -9.000414725108556, 0.9844418168067932, -7.9993320896024045, -4.999966733436622, 0.9838127493858337, -6.000726574563444, -3.0010518357586307, 0.9820788502693176, -3.998437737980936, -2.0002665714416707, 0.9843283295631409, -3.0000602564347503, -1.999255959967286, 0.9823973178863525, 1.0012474511688794, -0.9986694317634601, 0.9840548038482666, 0.9996528311337727, -1.0015855374559806, 84, -124
15, 0.9900572896003723, 22, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9839985966682434, -3.01351353471091e-05, 0.0006879815468323613, 0.9836072325706482, -1.0002233982852857, 1.00028481951324, 0.9768750071525574, -0.9995848617434575, 1.000129345867606, 0.9778330326080322, -1.0012393279292695, 0.9992973049356237, 0.9815322160720825, -3.999318019568932, 0.9996283640101069, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9850642085075378, -12.999630264402441, 18.999464176691077, 0.9837961196899414, -2.0013936621108144, -6.999261082910806, 0.9844294786453247, -3.9998822255863047, -4.000443289215241, 0.9841788411140442, -2.0006801592155625, -3.0001937815873134, 0.9815057516098022, -0.9988200321997169, -2.0002979035633643, 0.9852545261383057, -0.00013378450596235325, -0.9998266636828816, 0.9843513369560242, 1.9997569419366101, -0.9994800709484934, 0.9841825366020203, 1.999391298307657, -2.0000518623163543, 76, -106
16, 0.9888665080070496, 23, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9839287400245667, 0.00043823418552335625, 1.0007391347684802, 0.9842134118080139, -0.0006591649680274259, 1.000871540558819, 0.9694716930389404, 34.000106697957136, 25.999021335806106, 0.980184018611908, -1.0012904781460463, -1.0014844294094019, 0.9813064336776733, -2.999344198519296, -1.0007921624033997, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9859936833381653, -4.999752391422703, -3.9999986814250406, 0.9826136231422424, -2.000766074343801, -3.0005021189748504, 0.9843588471412659, -3.999753716060212, 0.00042600327034847396, 0.9847525954246521, -3.0006225121828294, -0.9996137781955383, 0.9818480014801025, -2.998576161422406, 0.9999786889289908, 0.9845485091209412, -1.999636244507613, 6.0246690054555074e-05, 0.9832538962364197, 0.0005983031444571907, 0.0008132892638172962, 0.9842910766601562, 0.0007621365474790309, -2.000604500984707, 69, -105
17, 0.990584135055542, 24, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9846288561820984, -1.00022587749865, -0.9992248084486732, 0.9825803637504578, -2.0015348212862705, 0.0004156961719559149, 0.9804861545562744, -1.0005563703389555, 0.00016196666780388114, 0.9796696901321411, -0.9995909773178511, -0.000504086320006536, 0.981850802898407, 0.000677143139000691, 0.9994120757208407, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9853582978248596, -26.000211505574327, 14.000823270952736, 0.9837737083435059, -7.999658650565863, -7.999124638657179, 0.984764814376831, -6.998768379039873, -4.999377476102154, 0.9850189685821533, -3.0004834642870293, -4.999967464491533, 0.9846457839012146, -0.999026287345302, -3.000295335728282, 0.9862552881240845, 0.0003566430499120088, -3.9993448234714606, 0.9830865263938904, 2.001093011938025, -2.9997625225785214, 0.9836243987083435, 0.0007960850694530563, -3.0012415019800756, 69, -104
18, 0.9913277626037598, 25, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9838125109672546, -3.6910201657747166e-05, 0.0008722447065565575, 0.9828552603721619, -1.0014772669038337, 0.0005202804957775697, 0.9810176491737366, -1.9991718868550805, 0.0005683715612576634, 0.9818903207778931, -3.0003361264481896, 0.0004888065640216155, 0.9811913967132568, -3.9991119234995836, -0.0004401924697958748, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9854199290275574, -14.000009577895511, 18.998846315047444, 0.9825368523597717, -0.0005799974976810063, -5.99979032758668, 0.9833029508590698, -0.0002847997319861406, -2.9993480716496492, 0.9839417338371277, 0.9992544844990761, -1.0002148793610672, 0.9834582805633545, 1.0004981771012353, 0.9997461283620055, 0.9848085045814514, 0.9997785694525305, -0.0005671951490171523, 0.9831910133361816, 2.000091495526945, 0.0006397677158247461, 0.9847093820571899, 1.0001965119412404, -2.0005428386801896, 69, -104
19, 0.9900001883506775, 26, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9840632677078247, -0.00020478413867408563, -0.9994728646965996, 0.9844580292701721, -2.000124257737909, 0.0008571577563429855, 0.9807705283164978, -1.0005486226111913, 1.0005887885275229, 0.9816036224365234, -3.000969100226925, 0.999198954582198, 0.981307864189148, -3.0003604310577145, 1.999771274405191, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9865553975105286, 0.9995101048563555, 13.0005152015395, 0.9831000566482544, -0.0009533058484549883, -12.999622032263375, 0.983608067035675, -1.0009730666257184, -7.999716835571036, 0.9854887127876282, -0.9997099713191204, -6.001684052861208, 0.9845357537269592, -0.9989832097816844, -5.001248291878397, 0.9843708872795105, -0.00020655590839169236, -4.999342289599866, 0.9824833869934082, 2.0014837511631214, -4.999398966652905, 0.9839596748352051, 0.000554077303220879, -4.001418068162764, 68, -109
20, 0.9899659752845764, 27, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9848806858062744, -0.0008375322517792938, 0.0011421960235225015, 0.9850082993507385, -1.0013280776284432, 0.9997904235374335, 0.9802903532981873, -0.9994456428658651, 1.000804520008046, 0.9812852740287781, -3.000807120963046, 0.9985173259835847, 0.9834534525871277, -4.999792748264014, 2.00012779432177, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9855104684829712, -9.00000577280494, -9.00000014712245, 0.9830524921417236, -7.999866104816718, -5.000392901892525, 0.9833424687385559, -7.000259496169818, -1.9998134842423099, 0.9842932224273682, -3.0008685926135, -2.001332502039162, 0.9839868545532227, -0.9996994050590331, -2.9998229973580806, 0.9849398732185364, 0.00027953870429087146, -1.999870495768846, 0.9827773571014404, 1.001354232119354, -2.0005048480958862, 0.984129786491394, 0.0005672832023293495, -3.0008151150667004, 75, -105
21, 0.9903018474578857, 28, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9835959076881409, -0.9998594337167788, 0.9997360588669721, 0.9846677780151367, -0.0009511340982299998, 2.0002784257473536, 0.9796802401542664, 0.9999735728140564, 2.001371867072976, 0.9777023196220398, -2.0012435920653076, 1.9987837675763558, 0.9830606579780579, -3.000282174431689, 2.999639319538005, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9824305176734924, -5.000725434833996, -14.00148248702304, 0.9842485189437866, -4.000930341295927, -11.999311287710839, 0.9841643571853638, -6.0004877131110135, -9.99927773089368, 0.9861934185028076, -4.000771141972933, -8.000970043040383, 0.9850665330886841, -2.999943820472268, -7.00101786517007, 0.9835990071296692, -1.9999114224105057, -4.999574751992213, 0.9834555387496948, -1.000683158217882, -4.000199831487521, 0.9845069050788879, -0.9994378831070065, -2.0009671915587433, 75, -94
22, 0.991409957408905, 29, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9832419157028198, -0.00035035234590452546, 0.0012790795571504532, 0.9844790101051331, -2.0001413917120345, 1.000043531212384, 0.9821992516517639, -3.0003208369518433, 1.000508495598524, 0.9806365966796875, -5.000530828698459, -1.0012367225296543, 0.9819952249526978, -6.00003513047416, -1.0005141313260424, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9846058487892151, -6.000978306624802, -7.0011052724381955, 0.9840324521064758, -8.000132306775015, -2.999843738649645, 0.9846454858779907, -7.001166392599188, -0.999773002674317, 0.9851128458976746, -4.000665757178865, -0.9996379133489199, 0.9851823449134827, -1.0007293291858588, -0.0001038730646030217, 0.984533965587616, 0.000348083212770689, 0.00031235357249670415, 0.9841045141220093, 2.0007381003486415, -0.0003514250229272875, 0.9850661158561707, 1.0010795856258738, -2.0001359924900157, 69, -90
23, 0.9912185668945312, 31, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9848363399505615, 2.9996672673357097, 1.0006779716236451, 0.9842929840087891, 1.9995987159600759, 2.999380421077376, 0.9818316102027893, 1.0021107457219642, 2.9985842868972554, 0.9824510812759399, -0.9996773605305975, 2.9968882701131747, 0.9827263355255127, -3.0004917691818918, 4.00084856465503, 0.9882150292396545, -0.0009047325832511888, -0.0024595875361583808, 0.9805533289909363, -9.001232436121072, -6.998757416001524, 0.9831416606903076, -8.000309388672818, -4.000350076913989, 0.9846212267875671, -7.999971260056753, -2.0013178065597685, 0.985000729560852, -6.000720458148422, -2.000540480262117, 0.9842633008956909, -4.000076189788857, -2.001107432493143, 0.9850849509239197, -2.9998077353212977, -2.0002690468663786, 0.984298586845398, -0.0002496938769240842, -2.000160251384102, 0.9854112267494202, 2.000850573850286, -0.0006445968086268294, -73, -73
24, 0.9912950992584229, 32, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9834268689155579, 0.9998150249643771, 0.0014854655095177804, 0.9814203381538391, 0.9983601171733198, -0.0008952307541676419, 0.9842638373374939, 0.0009780028480719238, 0.0006537273419553458, 0.9831035137176514, -1.0015614408052613, -1.002975104832899, 0.9835478067398071, -2.001228464504649, 0.0003782327398766938, 0.9888952374458313, -0.0005616853632233187, -0.001483632975222804, 0.9831157922744751, -10.00193497901273, 3.0022918650253274, 0.9839935898780823, -9.001314871770063, 3.0016797709164535, 0.9858021140098572, -9.000168019642317, 3.999343449897424, 0.9844174981117249, -6.000855535457632, 2.9988919159662544, 0.9853283762931824, -3.0003441470833536, 1.000504295039093, 0.9825654625892639, -1.9997242235930202, 0.0013722353367597862, 0.9840211868286133, -1.0005983244275711, -2.000027189400612, 0.9851032495498657, 0.0005537535065087695, -1.999490780946644, -61, -72
25, 0.9913260340690613, 33, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9849360585212708, -0.00016231533733446213, 1.0014837623829749, 0.9850683212280273, 0.9993173310931809, 1.9999091030451268, 0.9830722808837891, 2.0012040466832417, -0.0003977762290219289, 0.9822112321853638, 0.9991422576862448, -1.0011994167316516, 0.983637809753418, -0.0015919878481867045, -0.9990510296585171, 0.9899681210517883, -0.0009802674628502928, -0.0016262668404607439, 0.9826222658157349, -1.0012687486728993, -9.000173288373631, 0.9831156730651855, -2.001104103396642, -6.998910356572196, 0.984407901763916, -3.0005569556102927, -5.999934187669993, 0.9842951893806458, -2.001614510420225, -3.999774521699919, 0.9842521548271179, -2.000478000827542, -2.0000466155939307, 0.9822474122047424, -2.999530259055078, 0.0018234535983481237, 0.9835782647132874, -3.000643894796525, -1.0002849168222383, 0.9848113656044006, -1.9992525613006222, -0.00042593573226668013, -57, -75
26, 0.9919463396072388, 34, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9849956631660461, 0.9996881995326419, 8.361942610690676e-05, 0.9845050573348999, 0.9985788395291166, 1.00001996886391, 0.9831605553627014, 0.0002718508932275654, -0.0001674169214993526, 0.9818623661994934, -0.0013041833387603674, -1.001339849519411, 0.9830195903778076, -1.0003530597130919, -0.997988373558826, 0.994130551815033, -0.000788738234987818, -0.0013783153930049252, 0.9808531999588013, -2.999359048156748, -0.0005267012372769386, 0.984038233757019, -3.9996384023299925, 2.000249890793583, 0.9854187965393066, -6.000574030737027, 3.999081615456248, 0.982564389705658, -3.001184758472988, 3.0002853516205334, 0.9824950695037842, -1.0012613981024288, 1.9995828220869498, 0.9848650097846985, 0.00011588135085105478, 1.0010403029362465, 0.984043538570404, 1.0005427562036289, -2.9996317211564474, 0.9852581024169922, 1.000377701666423, -1.9985706218813561, -52, -86
27, 0.9909692406654358, 35, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9851236343383789, -0.0009865003579818676, 1.0012371468939136, 0.981590211391449, 0.9974591751555693, 2.9994086726081832, 0.9831846356391907, 3.9996821441580863, 2.0000585450919175, 0.9818274974822998, 3.9997954215741913, -0.0016495387673103323, 0.984881579875946, 5.999100296665091, -1.0004125916350972, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9842737913131714, -3.0002699488216535, -3.0003067688260217, 0.982928991317749, -2.999755955853516, -1.0005382908042293, 0.9850581884384155, -3.0007292479797343, -0.0001575012074681581, 0.9838998913764954, -2.001128729554196, -0.9999685539555685, 0.9835653901100159, -1.0014469087436737, -2.002134212766549, 0.9842077493667603, -2.0001654989311106, -1.9990900530189037, 0.983952522277832, -2.0010230724138864, -1.0000021890681978, 0.985224723815918, -1.9996504412649045, -0.00028477617991029547, -48, -93
28, 0.991403341293335, 36, 0.995430588722229, -0.0002414210269847672, -0.0012788409387525235, 0.9848697185516357, 0.999872643509832, 0.0008299541577798664, 0.9844700694084167, -0.0013538609578631622, 0.0005444050675578183, 0.9836033582687378, 0.00012761011815598522, -0.9996814782508068, 0.9808066487312317, -1.0003720934652307, -2.0033385739058645, 0.9838298559188843, -0.9998133982400077, -2.0009401499880255, 0.9941632747650146, -0.0007519212824433907, -0.0013741715420891865, 0.9853739738464355, -7.9998659378141355, -10.000973751130658, 0.9842666387557983, -6.0000096147383175, -4.999052015097661, 0.9847946166992188, -6.000312935775142, -2.000762789377063, 0.9834816455841064, -2.0011445866743003, -0.9997850790892358, 0.9820253252983093, -1.000477648002203, 0.00010756319127835923, 0.9836365580558777, 0.0002356455751737485, 1.0018848624717407, 0.9837682247161865, 0.00033916192984406734, 0.9996082720527966, 0.9852328896522522, 1.00019904989567, 0.999311298947589, -34, -95
