FrameNumber, NCC, OriginalFrameNumber, Strip0_NCC, Strip0_XShift, Strip0_YShift, Strip10_NCC, Strip10_XShift, Strip10_YShift, Strip11_NCC, Strip11_XShift, Strip11_YShift, Strip12_NCC, Strip12_XShift, Strip12_YShift, Strip13_NCC, Strip13_XShift, Strip13_YShift, Strip14_NCC, Strip14_XShift, Strip14_YShift, Strip15_NCC, Strip15_XShift, Strip15_YShift, Strip16_NCC, Strip16_XShift, Strip16_YShift, Strip17_NCC, Strip17_XShift, Strip17_YShift, Strip18_NCC, Strip18_XShift, Strip18_YShift, Strip19_NCC, Strip19_XShift, Strip19_YShift, Strip1_NCC, Strip1_XShift, Strip1_YShift, Strip20_NCC, Strip20_XShift, Strip20_YShift, Strip21_NCC, Strip21_XShift, Strip21_YShift, Strip22_NCC, Strip22_XShift, Strip22_YShift, Strip23_NCC, Strip23_XShift, Strip23_YShift, Strip24_NCC, Strip24_XShift, Strip24_YShift, Strip25_NCC, Strip25_XShift, Strip25_YShift, Strip26_NCC, Strip26_XShift, Strip26_YShift, Strip2_NCC, Strip2_XShift, Strip2_YShift, Strip3_NCC, Strip3_XShift, Strip3_YShift, Strip4_NCC, Strip4_XShift, Strip4_YShift, Strip5_NCC, Strip5_XShift, Strip5_YShift, Strip6_NCC, Strip6_XShift, Strip6_YShift, Strip7_NCC, Strip7_XShift, Strip7_YShift, Strip8_NCC, Strip8_XShift, Strip8_YShift, Strip9_NCC, Strip9_XShift, Strip9_YShift, XShift, YShift
1, 0.9805190563201904, 7, 0.9719023108482361, -3, 15, 0.9731448292732239, 1.0004700031535663, 14.000098656738544, 0.9727973341941833, 1.9984808663830762, 13.998667598684278, 0.9731737375259399, 2.00089292892595, 12.997211148461474, 0.9828922152519226, -0.000405016857015994, 0.00043573860574497303, 0.9976080656051636, -0.0003814923040863505, -0.0010533107789001406, 0.9992150664329529, 0.0001905681123304248, 0.0010088684342690613, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.9726453423500061, -6.999564806946708, -2.9987064484776056, 0.9726587533950806, 1.9975714876014052, 8.999128827463096, 0.9688748717308044, 3.9968909152620284, 8.999366896239735, 0.9731283187866211, 4.999301485804821, 21.999767093006152, 0.9725717902183533, 5.99922839201885, 8.99893240068684, 0.9705345630645752, 7.001251723207105, 9.003107201358375, 0.9701737761497498, -23.000089656635282, -27.999722831694612, 0.9826712608337402, -29.9998975057606, -25.998696488499718, 0.9868271946907043, -0.00020756984532965816, 0.0002629667994824558, 0.9869481921195984, 0.00019116627161963606, -0.0003417661298499297, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9637437462806702, 0.9998375519831058, 20.00155764929559, 0.9686766862869263, -0.003581726162906307, 19.99992408628566, 0.9701827764511108, -0.9999621069978133, 17.999977609698192, 0.9731371402740479, -2.0005594924929255, 18.000529024544846, 0.9696359634399414, -0.0017270674068043945, 19.001351829746966, 0.9734165072441101, 0.9985789007799042, 19.999979211944037, 0.9714679718017578, 0.999903818539849, 19.008464532176788, 0.951917290687561, 1.9995100858645003, 17.003848401360756, 30, 128
2, 0.9852522015571594, 8, 0.9749129414558411, -3.0015027595619586, 1.0022175893041947, 0.9734471440315247, 1.9973375134178326, -8.00127245512084, 0.9731931686401367, -0.9983240391895265, -10.000355144770879, 0.9725220799446106, -1.99944439788041, -11.000581847392823, 0.9784539937973022, -0.0022570202460627797, -0.0004260541735447987, 0.9976080656051636, -0.0003814923040863505, -0.0010533107789001406, 0.9992150664329529, 0.0001905681123304248, 0.0010088684342690613, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.9711779952049255, -1.0021479100468866, 4.000243156655756, 0.9737102389335632, -2.000534112932229, 7.997655679627428, 0.9720099568367004, -1.9996042633263897, 7.0006278466264575, 0.9740267395973206, -3.99906794199606, -1.9991969711875086, 0.9731598496437073, -2.001014637777587, 7.001578129698714, 0.9706456065177917, -1.0027042694413666, 9.00352858268161, 0.9738951325416565, -31.00100522241644, -31.998044368138494, 0.9862693548202515, -0.0004702182206415273, -0.00027746275645768037, 0.9868271946907043, -0.00020756984532965816, 0.0002629667994824558, 0.9869481921195984, 0.00019116627161963606, -0.0003417661298499297, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9709416627883911, -4.002846582376236, -2.002997685663189, 0.9751280546188354, -3.9994817382679884, -2.0009492127156534, 0.9760841727256775, -4.000505028097024, -1.0008223674677197, 0.9759091734886169, -1.0013396448987208, 1.0021529612973268, 0.975982666015625, 1.0000308413726202, 0.9990803010388447, 0.9743742346763611, 3.00172779427443, 0.9979610567607438, 0.9476510882377625, 83.00209002035281, 28.99930787984985, 0.975584864616394, 4.000395264947457, -5.002243386680789, 17, 125
3, 0.9832679033279419, 9, 0.9730430841445923, -6.001904159614369, 4.001468132888691, 0.9746553301811218, 2.997663095399048, -1.00034024314931, 0.975429117679596, 1.0002091747569608, -1.9997202688938387, 0.9757055044174194, 0.0006613903515528818, -2.0011987154563258, 0.9751326441764832, -0.9997741180024207, -2.0003882656128553, 0.9895302057266235, -0.0033163689944046837, -0.003185758594156596, 0.9992150664329529, 0.0001905681123304248, 0.0010088684342690613, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.9728297591209412, -1.9989852014789449, 5.999778812432567, 0.97749924659729, -3.000470153970511, 7.9981745215152955, 0.9734157919883728, -2.002397041209491, 9.001177820600105, 0.9739633798599243, -9.00095285890518, 0.9998968630478231, 0.975697934627533, -3.9998103804886966, 12.001141047626675, 0.9739215970039368, -4.999877573682241, 15.99938807281859, 0.9733496904373169, -6.999008408283146, 18.00120958030635, 0.9779831171035767, -14.000978969954232, 5.001209784074092, 0.9868271946907043, -0.00020756984532965816, 0.0002629667994824558, 0.9869481921195984, 0.00019116627161963606, -0.0003417661298499297, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9702974557876587, -11.001594734930691, -1.0017572402084909, 0.9762514233589172, -10.000693363628002, -2.9997590883088208, 0.9760144352912903, -8.001254021816735, -3.99988196294575, 0.9732505679130554, -5.002193899244517, -4.0005828948017665, 0.9775845408439636, -2.0020931898653487, -2.9992085031389593, 0.9734005331993103, 0.9964984705750481, 0.0007003376990724064, 0.9527571201324463, 79.00090152269716, 32.99979639052347, 0.9748703837394714, 3.0017715874427893, -1.0030711016343048, 20, 98
4, 0.9873951077461243, 10, 0.9773423671722412, 1.9999804494009652, 1.0007536844868454, 0.9750018119812012, 2.9992448474243503, -12.002574355489685, 0.9728217124938965, 1.0017568213744568, -16.001157218178378, 0.976953387260437, 0.9986711153177765, -19.995121942668163, 0.9754227995872498, -0.0013901508845179933, -21.99997920286745, 0.9713259935379028, -0.0024560238532842504, -0.004345102868967388, 0.9992150664329529, 0.0001905681123304248, 0.0010088684342690613, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.9759878516197205, 0.9992564293442285, 1.000978518449756, 0.9757103323936462, -0.9987111992375901, 2.000427673326044, 0.9739843606948853, -0.998788704798514, 2.9992921072041554, 0.9774655103683472, 0.0007330485800309816, 0.001783693402231279, 0.9753385782241821, -0.002518744070499679, 3.999052071742483, 0.9733237624168396, -1.9984975580340745, 4.00099168016726, 0.9743795394897461, -1.999224729660142, 3.9989398676848396, 0.984009861946106, -0.0011867267181742136, 0.0005939436912854035, 0.9868271946907043, -0.00020756984532965816, 0.0002629667994824558, 0.9869481921195984, 0.00019116627161963606, -0.0003417661298499297, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9702425003051758, -1.0035301028477335, 0.9963215010794215, 0.9762910008430481, -1.0002076921933707, 0.0008259564478976245, 0.9781511425971985, -0.00030522792351916905, -0.0005598181870993812, 0.97547447681427, 1.0000660452925842, 0.0022884252807671146, 0.9793017506599426, 1.9974933276753148, -0.9983807506670246, 0.9761143922805786, 1.000630908538028, -1.0024961268414074, 0.9570838212966919, 1.9932310307770251, -3.0045528182888575, 0.977085530757904, 4.000034089687617, -8.000608534514186, 14, 82
5, 0.9884698987007141, 11, 0.9772692918777466, -3.0014878325867898, 11.000612768262714, 0.9779276847839355, 1.9977421971210703, -0.9984823443318191, 0.9788158535957336, 2.0023597247400176, 0.0019622726048282857, 0.9787746071815491, 3.9995172809732082, 0.9994055054572755, 0.9760460257530212, 5.999339735657003, 0.0021202752824365234, 0.9739324450492859, 6.999414720294908, -2.002585496582924, 0.9733533263206482, 7.995700322583929, -3.9991279190533646, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.9789919853210449, 0.9998042235266098, 9.998301763597965, 0.9774643182754517, 1.9978951272253767, 11.001694198375503, 0.9784173965454102, 2.003316362980442, 12.997623006150832, 0.979210376739502, -2.9998578230875097, 8.000629865897565, 0.9791318774223328, 2.0045220215372552, 12.998131345525337, 0.978124737739563, 3.0024335937118707, 12.999292974734885, 0.9756689667701721, 2.0034794926899195, 11.001295545137225, 0.9767872095108032, 2.0018113185547293, 10.001589929215015, 0.9868271946907043, -0.00020756984532965816, 0.0002629667994824558, 0.9869481921195984, 0.00019116627161963606, -0.0003417661298499297, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9753162860870361, -2.00030390782905, 6.000344312913612, 0.978544294834137, -1.0014783632481965, 2.9982118911141526, 0.9794013500213623, 0.0008722462389840757, 0.9982843299464434, 0.9788187742233276, 0.9970978043370167, -0.9987880472558572, 0.9805036783218384, 0.996752966633295, -1.9999751150705265, 0.9774035811424255, 0.9965704213126685, -1.000142381041485, 0.9559438228607178, 2.008115104594083, -0.9974213136833328, 0.9793005585670471, 1.0018883063212058, -2.0015280506966064, 19, 53
6, 0.9896742701530457, 12, 0.9791181683540344, -2.0012318746715607, 2.9992330075290994, 0.9783661961555481, -0.001467402813972285, 1.001822033787505, 0.9774763584136963, -0.9986365654806377, 2.0017949403342072, 0.9792090654373169, -0.0015049090087586592, 3.0007568145726964, 0.9741266965866089, 1.9949787098117469, 4.000373330718958, 0.9773293733596802, 3.9973870884822986, 4.996948952497291, 0.9744587540626526, 6.99648819779074, 6.000343498437928, 0.9987186193466187, -0.0004556690773114269, -0.0009291891300335919, 0.9779036641120911, -0.001732841147187969, 2.0014605884312004, 0.9790313243865967, 1.001409616641027, 4.001151305632334, 0.9801063537597656, 2.0027545040629917, 4.997325707913774, 0.9771856069564819, -2.0004305153153297, -0.001375902068801338, 0.979397177696228, 4.001251549994535, 4.999013654783141, 0.9790435433387756, 5.99850371148878, 4.998326582290076, 0.9791661500930786, 6.001504869629784, 3.999248605877483, 0.9800736308097839, 6.998348238939045, 2.9999511969210175, 0.9821563959121704, 6.000489881856211, 2.998437773069213, 0.9824535846710205, 6.000252029722901, 2.998173524707113, 0.985289990901947, -0.0002084430462190312, 0.0035623632529677707, 0.9773549437522888, -1.9998255036043275, -1.999060994800601, 0.9801425933837891, -1.0015842674186928, -3.0014196952081704, 0.9767418503761292, 0.997831253219104, -3.9986599313886586, 0.9796380400657654, 1.9992771182205615, -1.9988308177274519, 0.9804633259773254, 2.000815045742101, -1.0004231735134113, 0.9797191619873047, 0.9984904228016944, 8.083308890149965e-05, 0.9460550546646118, -0.9995339236555623, 1.0056850694784316, 0.9776164293289185, -0.0014067382888214297, -0.002562668481118635, 22, 45
7, 0.9897953271865845, 13, 0.9809019565582275, 1.9980990324728793, 5.00050312306815, 0.9727661609649658, 0.9986170102841072, -3.0011304183630614, 0.9811950325965881, -0.0016847293547925801, -3.00042727053102, 0.9817956686019897, 0.000620311942071794, -2.0019672798513852, 0.9815625548362732, -0.00038219057321953187, -0.9983899691267197, 0.9791878461837769, 0.9952722836073207, -0.9999932281591555, 0.9834902286529541, 1.0003833287700274, -0.0015422517523120405, 0.9997045397758484, -0.00044873858806226963, -0.00039819917469685606, 0.974969208240509, 1.998157256148744, 1.0003240110807496, 0.9757017493247986, 2.9983002839902895, 1.0007694407662484, 0.9798903465270996, 3.00108697799034, 0.9993491810280943, 0.9803550243377686, 0.0012776194016907994, 1.0023629515631427, 0.9777882695198059, 3.001130041890434, 0.001389750579619431, 0.9745174646377563, 2.999435979798008, -0.0007808371041733153, 0.9766406416893005, 2.003612982296744, -1.0008062246301392, 0.979990541934967, 2.002665782269176, -1.998620770351522, 0.9819439649581909, 2.0018572022306955, -1.0019308936756488, 0.9821184873580933, 2.001766713056739, -1.0026855373259878, 0.9852607250213623, -9.155133651006508e-05, 0.0035096532275247228, 0.9732451438903809, -0.9991773250491605, 0.0007944792891265706, 0.9800506234169006, -1.0004566944331543, 0.0013486626656060707, 0.9816839694976807, -1.0009849010709786, 0.9969905016192229, 0.9821467995643616, -0.002424656001366543, 2.0031779127498908, 0.9826434254646301, -0.002161126205749042, 2.0002345530725734, 0.9805359840393066, 0.0009799861646087038, 2.0011036142042826, 0.9572311639785767, 89, 37, 0.9793112277984619, 1.001715233994389, -2.0007339761056073, 16, 50
8, 0.9892137050628662, 14, 0.982916533946991, -7.000566705613366, 4.998508738837346, 0.9809853434562683, 0.9983721433466997, -3.0007181825593534, 0.9812904596328735, -0.0009865657502245995, -4.001497522118768, 0.9677256345748901, -0.0014484444299398547, -4.000471684015565, 0.9749943614006042, -0.005471993647091722, -4.996608173491609, 0.9820553660392761, 0.9966075622148765, -6.001080858967725, 0.9793716073036194, 0.9980722042816268, -6.996816990759726, 0.9890350103378296, -5.415410456066638e-06, -0.0012596354879406135, 0.9788188934326172, -0.9986100072913331, 2.000999069111799, 0.9752259254455566, -0.9985110051513431, 4.000217215724945, 0.9766843914985657, -0.9978822144218782, 3.998943372471672, 0.9817925095558167, -7.999550042370899, 2.0005039928390502, 0.9796976447105408, -0.0019686288675160313, 3.9968205662646596, 0.974765956401825, -0.0027847334083901387, 3.000855458218723, 0.9751406908035278, -0.0002599142499093432, 2.000906343899885, 0.9790498614311218, 0.001213831699203638, 1.998975111331788, 0.9807354807853699, 1.0009170640093004, 2.0009371517188583, 0.9806066751480103, 1.0012893409366797, 2.0010869248678773, 0.9776796102523804, 0.9989656421071942, 3.002430372501408, 0.9796223640441895, -6.999817845886781, 0.00349770300573482, 0.9807069897651672, -4.997991666189435, -0.003708420516318256, 0.9815851449966431, -1.0010319208844152, -0.9993621491729812, 0.9826362133026123, 0.9997145890736192, 0.002289309037081466, 0.9822405576705933, 1.9983283190749574, 0.9984059054030467, 0.9818201065063477, 1.9961678175163087, 1.000503097119406, 0.9484103918075562, 2.004276355495648, 0.004050118777229272, 0.9790036678314209, 1.0022783736401095, -2.0031632510475106, 17, 36
9, 0.990024983882904, 15, 0.9827337861061096, 2.0013522490213234, -5.998849359426366, 0.9823552966117859, 0.9983712689472952, 0.00131890341270946, 0.9815520644187927, -1.0012368657721993, 7.619097050337587e-05, 0.9807345867156982, -1.9994642324882648, -0.0009091083749694917, 0.9827529191970825, -1.9985460286419965, -0.0013655244566734837, 0.9817691445350647, -1.0012368175647026, -1.0006979964947504, 0.9782202243804932, -0.002158650372820148, -1.9999854959863228, 0.9824091196060181, 0.0012629005774016377, -3.000028708481409, 0.9796848893165588, -1.0006930237707081, 0.9986457672064262, 0.9796581268310547, -0.9991132234554527, 0.9989438999550657, 0.980160653591156, 0.0009918667262809322, 0.9972407778830643, 0.9807640910148621, 0.9985633200708861, -7.001207664511526, 0.9800078868865967, 8.336284817289652e-05, 1.0002171610343566, 0.9799981117248535, -0.0005489197229451293, -8.91527383828361e-05, 0.9792554378509521, 0.9998667217653434, -0.003649330081941571, 0.9805319309234619, 1.9999023284208022, 0.9993173685106171, 0.9815633296966553, 2.0023954674793174, 2.0021922958587766, 0.9821416139602661, 2.9996908817715138, 2.9996256765768976, 0.9813694357872009, 3.000087629887858, 3.003694189777775, 0.9805355072021484, -0.0010027884746790505, -7.0017912172069146, 0.9828588366508484, -1.0017419614862746, -6.0004391326838515, 0.9839158654212952, -1.0004561125915643, -4.000619494857858, 0.9814844131469727, -0.0028214750457493665, -1.9964092551913666, 0.9813955426216125, 1.0006197148800595, -0.0009261622861345131, 0.9817572832107544, 2.0013954778820278, 1.0018462524153051, 0.9549973011016846, 2.995877876386203, 1.0121016113897099, 0.9785721898078918, 2.9990162257284396, -0.0019220018099872505, 13, 20
10, 0.9874141216278076, 16, 0.9808835983276367, 0.0006254609975684389, 1.0016647135895091, 0.9747678637504578, 4.003365456838935, -1.002012808845393, 0.9809337854385376, 4.996907395194114, -0.9981207927195328, 0.9816918969154358, 3.9992320339823806, 0.0009187281310687467, 0.9827255010604858, 1.9980325007519468, 1.000770683676194, 0.9829583168029785, 1.9955468474504556, 1.0002019306975285, 0.976652979850769, 1.997233148788709, 0.002164314980461768, 0.9821551442146301, 1.9986124574378437, -1.0011319774798721, 0.9824550747871399, 1.9995791560277638, -0.9997809937402167, 0.9820189476013184, 3.001032870434102, 0.9986580717240372, 0.9830746650695801, 4.001097636161859, 2.0016377744328224, 0.9796218872070312, -2.0031574013173667, -1.9995711855738207, 0.9818623661994934, 5.002531046210947, 3.000536414219482, 0.9815436601638794, 6.000007178586273, 4.999522210838677, 0.9810647368431091, 5.99993921152236, 5.997074299748931, 0.9835935831069946, 6.002047135677415, 5.999375721485933, 0.9809908270835876, 6.0012266337407425, 6.000739807040418, 0.9811939001083374, 6.001066477484784, 6.001212067470533, 0.9825665950775146, 5.999514783854025, 7.003873163496223, 0.9816787838935852, -4.003264866891882, -3.0005657459258828, 0.983963668346405, -5.001387299879838, -2.9988987419898194, 0.9830488562583923, -5.00051940966074, -1.0006266599257856, 0.9836485981941223, -4.003257127404893, 0.999888478414789, 0.9832040071487427, -3.999033243891745, 1.0014567749753098, 0.982093095779419, -2.997834773894681, 1.9967976636947071, 0.9581352472305298, -0.003899998324129683, 1.0032068749914629, 0.9785006642341614, 1.9996217652024768, -0.008037727829844243, 13, 9
